Expected_jobs,Actual_jobs,City,State
1710,4,Piedmont,Alabama
2670,25,Phenix City,Alabama
4899,0,Tillmans Corner,Alabama
3974,0,Orange Beach,Alabama
3475,0,Elmore,Alabama
9869,0,Shoal Creek,Alabama
2799,0,West Blocton,Alabama
1296,1,Cherokee,Alabama
5429,0,Fairhope,Alabama
1672,0,Attalla,Alabama
142,0,Dayton,Alabama
9277,0,Hueytown,Alabama
5565,0,Daphne,Alabama
1674,1,Gadsden,Alabama
4987,0,Mobile,Alabama
1230,1,Fyffe,Alabama
72,7,Toxey,Alabama
1694,0,Kinsey,Alabama
116,17,Needham,Alabama
1195,1,Hollis Crossroads,Alabama
4634,2,Stapleton,Alabama
1961,0,Peterman,Alabama
1047,1,Ariton,Alabama
2247,0,Opelika,Alabama
9456,0,Fultondale,Alabama
381,0,Vina,Alabama
1351,0,Ballplay,Alabama
941,3,Billingsley,Alabama
4140,0,Robertsdale,Alabama
4039,0,Union Grove,Alabama
1983,0,Rainbow City,Alabama
4676,0,Loxley,Alabama
843,0,Belgreen,Alabama
213,0,Belk,Alabama
596,1,Hytop,Alabama
499,1,Panola,Alabama
1695,1,Steele,Alabama
1689,0,Ridgeville,Alabama
300,0,Fairford,Alabama
971,2,Addison,Alabama
602,0,Brantley,Alabama
1930,3,Ozark,Alabama
3356,0,Prattville,Alabama
9476,0,Vandiver,Alabama
2794,2,Shorter,Alabama
1647,0,Edwardsville,Alabama
144,7,Newbern,Alabama
3431,0,Pike Road,Alabama
172,1,Monroeville,Alabama
2056,0,Malvern,Alabama
517,0,Penton,Alabama
3532,0,Shelby,Alabama
1460,0,Albertville,Alabama
1002,0,Lester,Alabama
161,0,Chatom,Alabama
366,1,New Site,Alabama
1542,0,Egypt,Alabama
3572,0,Ladonia,Alabama
385,0,Jacksons' Gap,Alabama
2667,0,Falkville,Alabama
106,4,Fruitdale,Alabama
2315,0,Locust Fork,Alabama
125,6,Gilbertown,Alabama
383,1,Brent,Alabama
125,0,Providence,Alabama
2857,0,Foley,Alabama
1780,0,Notasulga,Alabama
264,0,Beaverton,Alabama
2339,1,Rogersville,Alabama
9472,0,Mulga,Alabama
396,9,Sulligent,Alabama
9096,0,Cardiff,Alabama
623,2,Sylvania,Alabama
149,0,Carlton,Alabama
1275,1,Sipsey,Alabama
187,3,Wadley,Alabama
7248,0,Redstone Arsenal,Alabama
9377,0,Sterrett,Alabama
2630,1,Ragland,Alabama
3790,11,Hartselle,Alabama
1575,1,Fitzpatrick,Alabama
1122,0,Delta,Alabama
1572,0,Ivalee,Alabama
1950,0,Midland City,Alabama
1640,0,Munford,Alabama
9949,6,Chelsea,Alabama
312,0,Whatley,Alabama
1259,0,Tuscumbia,Alabama
853,3,Graham,Alabama
4598,1,Satsuma,Alabama
844,1,New Brockton,Alabama
127,1,Gainesville,Alabama
557,1,Carbon Hill,Alabama
122,14,Emelle,Alabama
551,0,Kansas,Alabama
1810,0,Northport,Alabama
3723,1,Chunchula,Alabama
1684,1,Geraldine,Alabama
223,0,Heath,Alabama
1402,0,Fayetteville,Alabama
7326,0,Triana,Alabama
220,4,Georgiana,Alabama
714,0,Oak Grove,Alabama
1675,0,Dothan,Alabama
899,1,Valley Head,Alabama
2592,0,Eva,Alabama
1701,0,Reece City,Alabama
1004,3,Hanceville,Alabama
7309,0,Priceville,Alabama
472,2,Calvert,Alabama
9471,0,Bessemer,Alabama
6073,0,Owens Cross Roads,Alabama
1142,1,Cordova,Alabama
9961,0,Highland Lakes,Alabama
2014,0,Joppa,Alabama
5708,0,Paint Rock,Alabama
6180,0,Hazel Green,Alabama
4011,0,Grand Bay,Alabama
1434,0,White Plains,Alabama
5354,0,Point Clear,Alabama
55,2,Butler,Alabama
203,9,Fayette,Alabama
2467,1,Autaugaville,Alabama
3456,0,Deatsville,Alabama
3651,0,Summerdale,Alabama
171,1,Sweet Water,Alabama
791,0,Fort Payne,Alabama
9248,0,Brookside,Alabama
960,1,Arley,Alabama
269,1,Bakerhill,Alabama
18,2,Oak Hill,Alabama
1415,594,Gaylesville,Alabama
8668,0,Pinson,Alabama
770,1,Coffee Springs,Alabama
745,0,Mount Vernon,Alabama
146,0,Pennington,Alabama
590,0,Rutledge,Alabama
236,0,Brewton,Alabama
478,0,Goshen,Alabama
1167,0,Cedar Bluff,Alabama
4689,1,Wilsonville,Alabama
754,1,Pisgah,Alabama
1263,0,Lakeview,Alabama
4815,0,Chickasaw,Alabama
7812,0,Morris,Alabama
1701,0,Bon Air,Alabama
1930,0,Level Plains,Alabama
1300,0,Sand Rock,Alabama
260,0,Babbie,Alabama
1626,0,Rehobeth,Alabama
533,302,York,Alabama
8031,1,Vincent,Alabama
840,0,Waterloo,Alabama
2049,0,Reeltown,Alabama
658,0,Ethelsville,Alabama
217,1,Forkland,Alabama
6160,0,New Hope,Alabama
2168,0,Bon Secour,Alabama
611,0,Pickensville,Alabama
825,0,Five Points,Alabama
547,1,Brundidge,Alabama
569,0,Clio,Alabama
268,0,Eufaula,Alabama
3467,0,Emerald Mountain,Alabama
1236,1,Centre,Alabama
8924,0,Mount Olive,Alabama
786,1,Rock Mills,Alabama
1170,1,Blountsville,Alabama
193,0,Abanda,Alabama
918,0,Movico,Alabama
9214,0,Graysville,Alabama
9866,0,Indian Springs Village,Alabama
723,141,Cuba,Alabama
150,2,Silas,Alabama
8654,0,Alabaster,Alabama
4857,0,Prichard,Alabama
383,1,Perdido,Alabama
317,0,Reform,Alabama
9889,0,Homewood,Alabama
1658,0,Hokes Bluff,Alabama
1865,0,Susan Moore,Alabama
1708,0,Tuskegee,Alabama
1456,0,Avon,Alabama
823,0,Mentone,Alabama
175,0,St. Stephens,Alabama
2737,0,Pine Level,Alabama
1190,1,Oneonta,Alabama
1380,0,Holly Pond,Alabama
1359,0,Dadeville,Alabama
3029,0,Trinity,Alabama
122,0,Beatrice,Alabama
6723,0,Huntsville,Alabama
674,0,Millerville,Alabama
3397,0,Coosada,Alabama
108,0,Vredenburgh,Alabama
1052,1,Garden City,Alabama
3530,0,Pleasant Groves,Alabama
126,0,Deer Park,Alabama
1715,0,Baileyton,Alabama
266,1,Fort Deposit,Alabama
2951,0,Eclectic,Alabama
637,3,Samson,Alabama
1129,0,Powell,Alabama
1486,1,Columbia,Alabama
752,0,Hollins,Alabama
1614,0,Sardis City,Alabama
1185,0,Killen,Alabama
1083,0,Shiloh,Alabama
4320,2,Semmes,Alabama
2156,2,Riverside,Alabama
203,0,Wedowee,Alabama
186,0,Megargel,Alabama
1964,0,Lincoln,Alabama
131,1,Frisco City,Alabama
563,0,Goodwater,Alabama
594,1,Stevenson,Alabama
5303,1,Woodville,Alabama
1301,1,Cleveland,Alabama
370,0,Pollard,Alabama
177,50,Union Springs,Alabama
3380,0,Millbrook,Alabama
1968,1,White Hall,Alabama
793,2,Ashland,Alabama
188,2,Greensboro,Alabama
113,3,Catherine,Alabama
1668,0,Talladega,Alabama
26,0,Camden,Alabama
278,1,Blue Springs,Alabama
2739,1,Springville,Alabama
130,0,Memphis,Alabama
1906,0,Camp Hill,Alabama
5923,0,Trafford,Alabama
865,0,Spring Garden,Alabama
154,0,Geiger,Alabama
919,0,Hammondville,Alabama
206,0,Epes,Alabama
1552,0,Gallant,Alabama
2140,0,Coaling,Alabama
6624,0,Margaret,Alabama
8168,0,North Johns,Alabama
7212,0,Mooresville,Alabama
716,419,McDougal,Arkansas
6319,1216,McAlmont,Arkansas
296,147,Paris,Arkansas
5893,861,Crawfordsville,Arkansas
3493,1096,Gravette,Arkansas
393,147,Dell,Arkansas
1299,828,Lead Hill,Arkansas
4633,535,Tontitown,Arkansas
126,41,Waldo,Arkansas
515,322,Judsonia,Arkansas
7704,13,Edmondson,Arkansas
466,2,Bald Knob,Arkansas
232,88,Cherokee Village,Arkansas
1248,107,Alpena,Arkansas
1049,3,McRae,Arkansas
178,118,Cherry Valley,Arkansas
329,211,Pineville,Arkansas
923,375,Midway,Arkansas
386,89,Marianna,Arkansas
190,38,Brinkley,Arkansas
1598,895,Barling,Arkansas
657,1,Parkin,Arkansas
382,184,Cale,Arkansas
1992,465,Ward,Arkansas
310,136,Sparkman,Arkansas
632,0,Burdette,Arkansas
339,41,Briarcliff,Arkansas
5895,52,College Station,Arkansas
126,3,McNeil,Arkansas
1465,5,Winslow,Arkansas
4648,0,Bethel Heights,Arkansas
3293,0,Bella Vista,Arkansas
1626,3,Charleston,Arkansas
111,62,Gillett,Arkansas
468,2,Des Arc,Arkansas
177,28,Patmos,Arkansas
694,330,London,Arkansas
1742,942,Rockport,Arkansas
1178,55,Wilton,Arkansas
4794,387,Redfield,Arkansas
1157,602,Damascus,Arkansas
317,158,McGehee,Arkansas
239,38,Greers Ferry,Arkansas
211,51,Wilmar,Arkansas
6486,0,Horseshoe Lake,Arkansas
400,2,Heber Springs,Arkansas
1368,955,Bono,Arkansas
423,168,Lake Village,Arkansas
127,37,New Edinburg,Arkansas
154,40,Ben Lomond,Arkansas
253,24,Reader,Arkansas
269,29,St. Joe,Arkansas
451,10,Grady,Arkansas
1708,3,Malvern,Arkansas
178,0,Ozan,Arkansas
543,10,Danville,Arkansas
97,6,Gilbert,Arkansas
1076,5,Greenbrier,Arkansas
4041,0,Hindsville,Arkansas
210,49,Williford,Arkansas
203,5,Thornton,Arkansas
354,35,Victoria,Arkansas
4122,4,Siloam Springs,Arkansas
4848,2,Vilonia,Arkansas
118,9,Cotton Plant,Arkansas
471,86,Bradford,Arkansas
4486,0,Rogers,Arkansas
504,1,Kensett,Arkansas
656,4,Dover,Arkansas
279,1,Stephens,Arkansas
65,11,Gillham,Arkansas
534,93,Rector,Arkansas
104,54,Mena,Arkansas
1621,89,Blue Eye,Arkansas
114,0,Watson,Arkansas
285,2,Wynne,Arkansas
1314,7,Bay,Arkansas
1170,1,Beebe,Arkansas
220,34,Waldron,Arkansas
373,12,Eudora,Arkansas
1374,77,Mountainburg,Arkansas
4691,0,Cave Springs,Arkansas
846,9,Coy,Arkansas
197,82,Stuttgart,Arkansas
239,2,Buckner,Arkansas
686,15,Clarksville,Arkansas
377,0,Haynes,Arkansas
396,2,Strong,Arkansas
326,2,Junction City,Arkansas
324,163,Moorefield,Arkansas
1458,13,Oppelo,Arkansas
1229,8,Sheridan,Arkansas
196,17,Okolona,Arkansas
86,8,Hatfield,Arkansas
1320,0,Lake View,Arkansas
6560,0,Roland,Arkansas
219,2,Bearden,Arkansas
155,15,Delight,Arkansas
175,21,Parkdale,Arkansas
4558,0,Jennette,Arkansas
480,42,Nimmons,Arkansas
307,57,Reyno,Arkansas
187,5,Hermitage,Arkansas
543,2,Pine Bluff,Arkansas
1656,2,Fort Smith,Arkansas
279,2,Everton,Arkansas
224,0,Bluff City,Arkansas
118,13,Fifty-Six,Arkansas
479,2,Plainview,Arkansas
3798,0,Greenland,Arkansas
221,4,Hickory Ridge,Arkansas
1118,4,Walnut Ridge,Arkansas
4196,0,Decatur,Arkansas
199,4,Tollette,Arkansas
232,3,Magazine,Arkansas
488,0,Etowah,Arkansas
339,1,Dermott,Arkansas
97,10,Marshall,Arkansas
3322,3,Haskell,Arkansas
327,0,Batesville,Arkansas
327,0,Norfork,Arkansas
155,1,Weldon,Arkansas
132,7,Gould,Arkansas
191,1,Blevins,Arkansas
2090,2,Woodlawn,Arkansas
1387,1,Brookland,Arkansas
318,0,Gum Springs,Arkansas
6264,2,Little Rock,Arkansas
1882,1,Hackett,Arkansas
654,2,Gosnell,Arkansas
5726,0,Shannon Hills,Arkansas
695,5,Adona,Arkansas
5908,0,Sweet Home,Arkansas
1383,2,Caraway,Arkansas
1144,1,Ogden,Arkansas
1114,17,Lake Hamilton,Arkansas
185,0,Roe,Arkansas
194,4,Dumas,Arkansas
295,1,Tyronza,Arkansas
307,5,Caldwell,Arkansas
955,4,Rose Bud,Arkansas
338,28,Cave City,Arkansas
238,0,Tillar,Arkansas
1017,1,Hot Springs,Arkansas
215,0,McCrory,Arkansas
219,4,Humnoke,Arkansas
521,0,Corinth,Arkansas
1137,0,Guy,Arkansas
334,0,Widener,Arkansas
2203,1,Traskwood,Arkansas
1171,2,Ashdown,Arkansas
150,50,St. Paul,Arkansas
199,16,Franklin,Arkansas
233,0,Stamps,Arkansas
1044,1,South Lead Hill,Arkansas
1235,1,Texarkana,Arkansas
323,0,Subiaco,Arkansas
127,3,Wickes,Arkansas
1524,2,Mansfield,Arkansas
301,0,Bellefonte,Arkansas
1289,1,Wooster,Arkansas
1179,0,Fulton,Arkansas
327,5,Tuckerman,Arkansas
345,0,Sidney,Arkansas
213,0,Antoine,Arkansas
945,2,Mountain Pine,Arkansas
6601,0,North Little Rock,Arkansas
4610,2,Johnson,Arkansas
4444,0,Prairie Creek,Arkansas
233,1,Ash Flat,Arkansas
361,4,Lafe,Arkansas
3700,0,Lost Bridge Village,Arkansas
336,2,Cotter,Arkansas
220,8,Rondo,Arkansas
2540,0,Tull,Arkansas
620,1,Hagarville,Arkansas
192,0,Gurdon,Arkansas
465,1,Marmaduke,Arkansas
4707,0,Highfill,Arkansas
77,4,Bradley,Arkansas
176,16,Crossett,Arkansas
695,0,Blytheville,Arkansas
902,4,Carlisle,Arkansas
234,0,Fargo,Arkansas
349,0,Mountain Home,Arkansas
231,1,Datto,Arkansas
146,0,Pea Ridge,Arkansas
1288,2,Paragould,Arkansas
303,1,Coal Hill,Arkansas
707,0,Pollard,Arkansas
1617,0,Central City,Arkansas
6931,0,Anthonyville,Arkansas
1179,0,Hartford,Arkansas
412,2,Corning,Arkansas
242,2,Shirley,Arkansas
1730,4,Greenwood,Arkansas
5225,0,Bauxite,Arkansas
225,1,Chidester,Arkansas
3213,0,Birdsong,Arkansas
507,0,Keiser,Arkansas
4655,0,Centerton,Arkansas
815,1,Pleasant Plains,Arkansas
319,0,Calico Rock,Arkansas
38,13,Norman,Arkansas
1549,1,Mulberry,Arkansas
10628,0,Sunset,Arkansas
330,0,Madison,Arkansas
1091,1,Minturn,Arkansas
123,0,Vandervoort,Arkansas
79,0,Murfreesboro,Arkansas
1039,1,Southside,Arkansas
756,0,Osceola,Arkansas
1576,0,Kibler,Arkansas
843,1,Swifton,Arkansas
687,1,Knoxville,Arkansas
1639,0,Magnet Cove,Arkansas
497,3,Yellville,Arkansas
8006,0,Jericho,Arkansas
247,1,Valley Springs,Arkansas
287,1,LaGrange,Arkansas
250,0,Higden,Arkansas
44,1,Oden,Arkansas
1015,0,Hughes,Arkansas
631,1,Casa,Arkansas
1225,0,Cash,Arkansas
692,0,Griffithville,Arkansas
219,0,Smithville,Arkansas
1156,12,Beaver,Arkansas
286,0,Pyatt,Arkansas
742,0,Russellville,Arkansas
171,37,Horatio,Arkansas
4353,0,Cabot,Arkansas
1085,0,Hoxie,Arkansas
246,2,Lewisville,Arkansas
631,3,Atkins,Arkansas
443,2,Augusta,Arkansas
347,0,Harrison,Arkansas
97,1,Mountain View,Arkansas
2519,0,Sulphur Springs,Arkansas
647,1,Earle,Arkansas
1130,1,Plumerville,Arkansas
582,1,Lepanto,Arkansas
70,9,Glenwood,Arkansas
3937,0,Gilmore,Arkansas
1090,0,Garland,Arkansas
245,0,Wheatley,Arkansas
158,19,Black Rock,Arkansas
1046,1,Caddo Valley,Arkansas
659,0,Pottsville,Arkansas
730,0,Garner,Arkansas
351,1,Lakeview,Arkansas
211,4,Jasper,Arkansas
238,1,Harrell,Arkansas
429,1,Louann,Arkansas
392,0,Concord,Arkansas
186,0,Mineral Springs,Arkansas
251,0,Hartman,Arkansas
4851,0,Benton,Arkansas
382,1,Strawberry,Arkansas
163,1,Taylor,Arkansas
394,120,Salem,Arkansas
88,0,Cove,Arkansas
206,2,Imboden,Arkansas
296,0,Havana,Arkansas
622,1,Scranton,Arkansas
351,0,Sulphur Rock,Arkansas
1566,1,Dyer,Arkansas
129,1,DeWitt,Arkansas
296,0,Rosston,Arkansas
332,0,Zinc,Arkansas
323,0,Jerome,Arkansas
898,0,Bassett,Arkansas
4491,0,Farmington,Arkansas
3057,0,Fourche,Arkansas
256,1,Bodcaw,Arkansas
1579,1,Alma,Arkansas
126,0,Grannis,Arkansas
10838,0,Marion,Arkansas
1110,0,Joiner,Arkansas
171,3,Magnolia,Arkansas
343,0,Diaz,Arkansas
625,1,Searcy,Arkansas
1038,0,Donaldson,Arkansas
249,0,Moro,Arkansas
6643,0,Maumelle,Arkansas
459,1,Berryville,Arkansas
99,0,St. Charles,Arkansas
4402,0,Avoca,Arkansas
1587,0,Van Buren,Arkansas
185,0,Leola,Arkansas
3296,0,Lonoke,Arkansas
688,0,Luxora,Arkansas
226,0,Beedeville,Arkansas
251,0,Rye,Arkansas
1450,2,Diamond City,Arkansas
1553,0,Rudy,Arkansas
180,0,McCaskill,Arkansas
126,0,Banks,Arkansas
5484,0,Scott,Arkansas
304,1,Forrest City,Arkansas
266,32,El Dorado,Arkansas
181,3,De Valls Bluff,Arkansas
4633,0,Lowell,Arkansas
633,1,Manila,Arkansas
299,0,Hunter,Arkansas
342,0,Campbell Station,Arkansas
250,1,Oxford,Arkansas
843,0,Grubbs,Arkansas
349,0,Big Flat,Arkansas
451,0,St. Francis,Arkansas
1045,1,Friendship,Arkansas
3652,0,England,Arkansas
84,0,Portland,Arkansas
511,0,West Point,Arkansas
1309,1,Perry,Arkansas
6452,3,Natural Steps,Arkansas
215,0,East Camden,Arkansas
1451,1,Monette,Arkansas
6653,0,Cammack Village,Arkansas
540,0,Belleville,Arkansas
1250,0,Oak Grove Heights,Arkansas
76,0,Daisy,Arkansas
363,1,Mount Pleasant,Arkansas
180,0,Amagon,Arkansas
339,1,Salesville,Arkansas
326,4,Wiederkehr Village,Arkansas
170,2,Prescott,Arkansas
325,1,Allport,Arkansas
3509,0,Garfield,Arkansas
2940,1,Bigelow,Arkansas
137,0,Almyra,Arkansas
1245,0,Eureka Springs,Arkansas
977,0,Wilson,Arkansas
6419,0,Sherwood,Arkansas
164,0,Portia,Arkansas
166,2,Patterson,Arkansas
1563,3,Omaha,Arkansas
194,0,Perrytown,Arkansas
1083,0,Chester,Arkansas
130,0,Tinsman,Arkansas
120,0,North Crossett,Arkansas
514,0,Bergman,Arkansas
5484,0,East End,Arkansas
103,5,Dierks,Arkansas
1757,0,Enola,Arkansas
1104,0,Alicia,Arkansas
5630,0,Alexander,Arkansas
240,3,Ravenden Springs,Arkansas
1038,1,Leachville,Arkansas
4662,0,Elm Springs,Arkansas
1391,1,Green Forest,Arkansas
6283,0,Mayflower,Arkansas
157,1,Nashville,Arkansas
5358,0,Avilla,Arkansas
4640,0,Turrell,Arkansas
391,1,Ozark,Arkansas
166,0,Holly Grove,Arkansas
1167,0,Waldenburg,Arkansas
429,1,Piggott,Arkansas
62,0,Kirby,Arkansas
281,0,Monticello,Arkansas
1049,2,Quitman,Arkansas
5728,1,Landmark,Arkansas
318,0,Altus,Arkansas
437,0,Norphlet,Arkansas
1353,0,Jonesboro,Arkansas
6051,3,Jacksonville,Arkansas
2332,0,Cherokee City,Arkansas
1164,1,Weiner,Arkansas
255,0,Foreman,Arkansas
352,1,Evening Shade,Arkansas
525,0,Russell,Arkansas
346,1,Newark,Arkansas
1504,2,Morrilton,Arkansas
1661,1,Lavaca,Arkansas
171,7,Clinton,Arkansas
579,3,Viola,Arkansas
789,0,Marie,Arkansas
171,0,Lexa,Arkansas
4730,0,Springtown,Arkansas
420,0,Knobel,Arkansas
239,0,Reed,Arkansas
1017,3,Hot Springs Village,Arkansas
109,0,Winthrop,Arkansas
139,2,De Queen,Arkansas
378,0,Peach Orchard,Arkansas
1615,1,Cedarville,Arkansas
166,0,Dennard,Arkansas
569,1,Pangburn,Arkansas
237,0,Fairfield Bay,Arkansas
1793,0,Lonsdale,Arkansas
1312,1,Fountain Lake,Arkansas
239,0,Fisher,Arkansas
1041,0,O'Kean,Arkansas
348,0,Magness,Arkansas
513,0,Summit,Arkansas
4532,1,Fayetteville,Arkansas
348,0,Bull Shoals,Arkansas
359,0,Hampton,Arkansas
4525,0,Little Flock,Arkansas
38,0,Mount Ida,Arkansas
694,1,New Blaine,Arkansas
555,0,Sherrill,Arkansas
1364,0,Menifee,Arkansas
741,6,Dardanelle,Arkansas
458,0,Greenway,Arkansas
4603,0,Oak Grove,Arkansas
5445,0,Bryant,Arkansas
142,2,Carthage,Arkansas
371,0,Newport,Arkansas
159,1,Ulm,Arkansas
546,0,White Hall,Arkansas
399,0,Dyess,Arkansas
1137,1,Trumann,Arkansas
1132,0,Egypt,Arkansas
233,1,Hardy,Arkansas
1778,0,Maysville,Arkansas
151,0,Blue Mountain,Arkansas
2918,0,Gateway,Arkansas
4674,0,Springdale,Arkansas
1329,1,Lake City,Arkansas
163,3,Pocahontas,Arkansas
192,0,Emerson,Arkansas
5844,0,Wrightsville,Arkansas
1091,1,Center Ridge,Arkansas
162,0,Powhatan,Arkansas
1980,0,Mount Vernon,Arkansas
337,80,Helena-West Helena,Arkansas
240,0,Melbourne,Arkansas
5445,0,Hensley,Arkansas
136,10,Fordyce,Arkansas
864,0,Holiday Island,Arkansas
1172,0,McNab,Arkansas
137,1,Lockesburg,Arkansas
2630,2,West Fork,Arkansas
4292,0,Goshen,Arkansas
1716,0,Houston,Arkansas
229,0,Horseshoe Bend,Arkansas
126,0,Fredonia,Arkansas
559,1,Altheimer,Arkansas
11894,0,West Memphis,Arkansas
5799,0,Woodson,Arkansas
323,0,Whelen Springs,Arkansas
521,0,Staves,Arkansas
1172,1,Harrisburg,Arkansas
33,0,Black Springs,Arkansas
216,0,Huttig,Arkansas
1703,0,Huntington,Arkansas
272,0,Western Grove,Arkansas
194,0,Oakhaven,Arkansas
357,0,Jacksonport,Arkansas
277,1,Booneville,Arkansas
588,0,Tumbling Shoals,Arkansas
